Reporter Country Code,Reporter Countries,Commodity,mean_hhi,mean_shannon_h,mean_top_share,mean_eff_suppliers_hhi,mean_import_t,mean_idr,mean_idr_norm,mean_hhi_norm,risk_score
60,El Salvador,Rice,0.39224225036845795,1.3212848774800108,0.5209759731459936,2.8999726540680264,79843.18666666666,0.8633428979464052,0.8613919672387305,0.34912937303378244,0.5494986431272301
60,El Salvador,Wheat,0.5472380591505379,0.7834567364072007,0.6643518095529646,1.8601434399789374,324431.06666666665,0.9040261043898471,0.9014726136816146,0.44765512351690995,0.6363167151363803
63,Estonia,Maize,0.3543126724538339,1.2968273069786498,0.5162079544727024,2.9038809280679865,42532.34333333333,0.8917714553456766,0.8899566504842175,0.18893541223119692,0.4113687137956
63,Estonia,Rice,0.16114312426543284,2.203296687473977,0.3087726689660618,6.213384648971901,7793.206666666666,0.9194963353450021,0.9183470568289526,0.02467848059987042,0.15364711374877899
66,Fiji,Maize,0.393973075172861,1.1081730413554995,0.496717855503278,2.601195178222022,143.83666666666667,0.9482456538155289,0.9473778232505222,0.23930230183580725,0.4773859800383049
66,Fiji,Rice,0.2909663797655097,1.353006154342992,0.39860239227625094,3.489445699204292,85776.14,0.9456571742618869,0.9448813705467406,0.2069434325101509,0.44349725922365657
66,Fiji,Wheat,0.9935094867861934,0.019915997887417266,0.9967271288806839,1.0066053783927018,130791.38666666667,0.8323657388764483,0.8279056455829638,1.0,0.910897662324669
67,Finland,Maize,0.6338017433054798,0.6842906331732198,0.7708217019873467,1.6319379696836307,46631.30000000001,0.999958697862375,0.9999580052972076,0.5438736935443749,0.7385090963753252
67,Finland,Rice,0.18997361714623673,2.0201612180882935,0.337717813992822,5.298124189706202,65036.88333333333,0.9914072389915239,0.9912845678601797,0.06515496055123239,0.25621191705771
68,France,Rice,0.15054617721572033,2.175402986125511,0.25838040252769473,6.65487199090114,977069.6466666666,0.9306828169077757,0.9296932377418784,0.009800930064169247,0.10026142115512462
70,French Polynesia,Maize,0.8451721560831489,0.2609765325242708,0.9057236179648958,1.2207767121300912,2242.335,1.0,1.0,0.8123044082165263,0.9022847181598184
70,French Polynesia,Rice,0.466181694753966,0.9187201762919293,0.5539221212018566,2.152732677095579,22167.805,1.0,1.0,0.4529364238066657,0.6740848316276463
70,French Polynesia,Wheat,0.3311167950318156,1.2700350790990083,0.44772270064186975,3.0275585238365688,17272.595,1.0,1.0,0.1710128897001476,0.4149516870550688
72,Djibouti,Rice,0.625948082639585,0.8462571938458708,0.776787702899686,1.6354263632666217,928053.6433333334,0.510744852307362,0.5037601959874355,0.6772399424072629,0.5851055684711921
72,Djibouti,Wheat,0.3496132985444756,1.4618714082578073,0.5339399369630384,3.135783921687933,248155.65000000002,0.5599762192623167,0.5482689041807334,0.1946890146312463,0.32785040891649375
73,Georgia,Maize,0.8996982905822734,0.28382940508901994,0.9474956157571611,1.1150514799296176,56595.926666666666,0.9692749176126045,0.9687597113048465,0.881550094306496,0.9251278423367943
73,Georgia,Rice,0.36736658982101994,1.3903839202461963,0.5432346680762309,2.7383759929453455,21135.49,0.9704764637376214,0.9700549827269175,0.3142052675185532,0.5532464600932048
73,Georgia,Wheat,0.9196310440146814,0.21087815721945824,0.9579704921332208,1.089871556860677,378054.7866666667,0.9978285234218854,0.9977707489069498,0.9243302327922122,0.961349452380413
74,Gabon,Maize,0.4349686299039118,1.243244445685918,0.6115707526307902,2.61613751428283,707.54,0.9999949411401658,0.9999948563118661,0.2913647731638656,0.5409765559650574
74,Gabon,Rice,0.3654704649404555,1.1023857312618301,0.47756895531289206,2.744931666327441,167692.99,0.9628905782421372,0.9623608003574644,0.3115432089463757,0.5487183940026713
74,Gabon,Wheat,0.740947773694749,0.5082659101770409,0.8459812698436012,1.3853536549846117,120839.27999999998,0.9999996895315016,0.9999996812711469,0.6956098463528829,0.8350486417985352
75,Gambia,Maize,0.437670643145232,1.3471663673749628,0.6228150692607141,2.673545196877807,321.3,1.0,1.0,0.2947962058600969,0.5441433653605977
75,Gambia,Rice,0.3313412711825508,1.4564987256195165,0.4269028116319317,3.027326193009756,222364.24333333332,1.0,1.0,0.26362763453669336,0.5146768521812789
75,Gambia,Wheat,0.627168250927456,0.7021572490609524,0.6978407121365969,2.158005104023539,30566.81,1.0,1.0,0.549968363691287,0.7426434757371657
79,Germany,Maize,0.2792535992532563,1.72841231221583,0.46955855868454544,3.8282718613675555,3020307.936666667,0.8350935568663586,0.8323283620128129,0.09361383719574813,0.2807924393107474
79,Germany,Rice,0.205025390626264,1.9974451152389532,0.3101672880408057,4.877667466260692,400322.64333333337,0.8966729994438132,0.8951978926598428,0.08628685066548068,0.2796896344581225
80,Bosnia and Herzegovina,Maize,0.8772203602171261,0.2866212545363434,0.9349305428528097,1.1403779557399574,178823.47666666665,0.957425738880857,0.9567118424102093,0.8530041552936695,0.9043726516167298
80,Bosnia and Herzegovina,Rice,0.3071831971620093,1.4756252083519097,0.4740031600186943,3.2715899152151864,14141.64,0.9954698109734558,0.9954051375335053,0.2297109823726565,0.47945970437724683
80,Bosnia and Herzegovina,Wheat,0.36936054798918,1.060106293057194,0.45515703005361025,2.711300918605714,313693.97000000003,0.8828453045615067,0.8797282754534753,0.21996613495717077,0.4411475070477548
81,Ghana,Maize,0.783290158528121,0.46797573640114587,0.8737206179739508,1.3096666281824374,67585.73333333334,0.9937931549633877,0.9936890769442039,0.7337171139460227,0.8548772355643113
81,Ghana,Rice,0.5347744780008252,1.0584770948871267,0.7113498138091753,1.9438788338665036,1156412.0733333332,0.9996801943059793,0.9996756287273187,0.5492370464626251,0.7420301896944963
81,Ghana,Wheat,0.3862452052185685,1.3337536783297494,0.5220430729412474,3.1244551145576107,278405.76666666666,0.8858752547134016,0.8828388407508749,0.24157904432180616,0.46303431981208504
83,Kiribati,Maize,0.9003167044765391,0.2360358846342024,0.9478672985781992,1.1107202554699,4.22,1.0,1.0,0.8823354515446236,0.9403290844146894
83,Kiribati,Rice,0.3589939814333755,1.2864239977656804,0.5441001795738211,2.785562019750982,15297.329999999998,1.0,1.0,0.30245057026297006,0.5511388398881293
83,Kiribati,Wheat,0.6084367302217775,0.837651857131813,0.7700392948401366,1.643556265308796,3725.68,1.0,1.0,0.5259914091239787,0.7263046196556253
84,Greece,Maize,0.25707931593546623,1.6270589594131721,0.39613588889810103,3.9138319486238298,594384.6233333334,0.9743386233865062,0.9739083266364331,0.06545351598467085,0.2545311102158691
84,Greece,Wheat,0.27372833820040177,1.7230510527796519,0.44273681167699935,3.720040474394342,1114364.7066666668,0.675671803634858,0.667042696411783,0.09755380200751812,0.2565894534752654
86,Grenada,Maize,0.9813807532495306,0.062314800978955275,0.9906199841325257,1.0190369502320837,11961.81,1.0,1.0,0.985283069711224,0.9936142877298692
86,Grenada,Rice,0.799776028180621,0.4056673207734347,0.8874979762204549,1.257366342352677,2011.1599999999999,1.0,1.0,0.9212851407244551,0.9608368362345292
86,Grenada,Wheat,0.7681752609902919,0.4098107068037411,0.84165402854797,1.3793310346941483,17861.45666666667,0.9995190368971799,0.9995062403465528,0.7304619139519267,0.8554719220902203
89,Guatemala,Maize,0.6210222363524259,0.644767587230021,0.7202933004452335,1.7042210530596356,1549104.5333333332,0.9967905060287611,0.9967366883849922,0.5276443067561006,0.726256029204861
89,Guatemala,Rice,0.4545595678612853,1.2257976074042018,0.6251588812407842,2.345098191344639,105823.15999999999,0.9913704790782397,0.9912472831586293,0.436619575249526,0.6589589020556407
89,Guatemala,Wheat,0.4837944502422828,0.973064254907903,0.6260371257917733,2.1253385290281543,720882.7033333333,0.9893289048689008,0.9890449886842894,0.3664452446031195,0.6031478450887405
91,Guyana,Maize,0.7674547121454626,0.41809798937467546,0.8090210768153331,1.4866978928099261,43120.513333333336,0.9996115986960321,0.9996050858802413,0.7136068244604235,0.8455999189686743
91,Guyana,Wheat,0.5604959651838259,0.8364428795238967,0.6719325183099437,1.928072535407454,45710.206666666665,0.9995864333347063,0.9995754299401859,0.4646256736186655,0.6825639959536285
95,Honduras,Maize,0.9206524579772034,0.16052836945102217,0.9569007540152267,1.0934980652559094,793300.61,0.9963656161378831,0.9963046738280475,0.9081609243430413,0.9522134419914177
95,Honduras,Rice,0.8570050568887156,0.3436005484136651,0.923453669680556,1.1697559851880346,124997.82999999999,0.9616656978655865,0.961118433463902,1.0,0.9813666755588178
95,Honduras,Wheat,0.8585618982791461,0.27232170789313137,0.9234388677198464,1.1647536537050058,288189.28500000003,0.9643184473999145,0.9633691005755475,0.846159743819506,0.9038665167993712
96,"China, Hong Kong SAR",Maize,0.670744921224674,0.6091890907317957,0.7984680553869078,1.5072820325446559,15241.300000000001,0.9994387654105581,0.9994293544805248,0.5907898324722041,0.7694439031458401
96,"China, Hong Kong SAR",Rice,0.396903354829831,1.2886047874167066,0.574996277148862,2.5225304338987535,553749.8966666666,0.9669744258689548,0.9665029494089492,0.3556733160063145,0.5874372181021384
96,"China, Hong Kong SAR",Wheat,0.25020756920247184,1.8496004261884533,0.4345957087783498,4.024552145430984,165537.76,0.9558009354798894,0.9546249709132002,0.06744645415718827,0.255752108032514
97,Hungary,Rice,0.18498178025310585,2.1250332849004523,0.3358396261821846,5.632499766074044,84754.75666666667,0.8991105821374098,0.8976702745322451,0.05814668681964411,0.23055014483162292
98,Croatia,Rice,0.2857331560214427,1.6876378755857095,0.4759382749422352,3.5050367967808937,25071.559999999998,0.9938060870553983,0.9937176621233407,0.1995962644671531,0.4466952509501773
99,Iceland,Maize,0.44437066228191036,0.8952028419683772,0.4963877674160546,2.271995516251731,19875.143333333333,1.0,1.0,0.3033049223901981,0.5519141484982861
99,Iceland,Rice,0.18129726967647694,2.1913335374251024,0.36061555773751836,5.660892423988078,3434.0066666666667,0.9995346636006799,0.9995280204108479,0.05297382976506354,0.23238401203359735
99,Iceland,Wheat,0.3590619159682598,1.322196703597924,0.5245925191196935,2.7940998298651487,43395.28,0.9993525087795053,0.9993352815657439,0.2067835516554225,0.4559092208433137
101,Indonesia,Maize,0.5283383771497793,0.8522741092813977,0.638585380838509,1.9553567241699268,1108694.23,0.9330325426850598,0.931909614648996,0.40994006311388004,0.6191687459194012
101,Indonesia,Rice,0.3181763858248827,1.2835978319994792,0.41869939132500295,3.1944088533138504,2264019.6166666667,0.9918394407977088,0.9917229398233701,0.24514483507694393,0.49432137754695815
101,Indonesia,Wheat,0.2544054640965124,1.6753271488624406,0.41703653304127813,3.9474351249301294,10650005.023333333,0.9948480693730409,0.9947109966106844,0.07281989589394125,0.27111488728997013
102,Iran (Islamic Republic of),Maize,0.39671487324992083,1.492101415989847,0.6117983379140387,2.549675437312315,9342427.07,0.9999769619702694,0.9999765756624938,0.24278425944586332,0.4939861670335893
102,Iran (Islamic Republic of),Rice,0.3724545693177346,1.1390201214368991,0.5109235109818455,2.6854568050169805,2591336.34,0.9984094322552375,0.9983867251481112,0.32134852035655215,0.5675833261429319
102,Iran (Islamic Republic of),Wheat,0.18709798219189133,1.9764106192400632,0.3482258423778196,5.347867266905228,6181403.775,0.9990087062294362,0.9989823317719217,0.0,0.0316224972412351
104,Ireland,Maize,0.2905470564570156,1.5788501956200485,0.44549822441630155,3.7181217373370004,1354657.6133333333,0.920754211420726,0.9194253970786024,0.10795600906591035,0.3166794560886297
104,Ireland,Rice,0.1214353912849882,2.3272118419710517,0.20898223468919377,8.279618664424651,55575.06333333333,0.9499503870111492,0.9492358736384824,0.0,0.030825896153047722
104,Ireland,Wheat,0.4894521590287237,1.1695471373686532,0.6747692635898881,2.1132696648450744,510571.35333333333,0.9271436704780168,0.9252052479591893,0.37368729551073376,0.5890987518622639
105,Israel,Maize,0.2868913501940265,1.5301844710563894,0.382681792853574,3.5687040203579588,1329396.64,0.9999942781653495,0.9999941822201127,0.10331343004120165,0.3231364055606666
105,Israel,Rice,0.23966455900856087,1.7122920670001458,0.313473475098412,4.210975834218262,346145.39999999997,0.9994904044008065,0.9994831293621292,0.13491840234774236,0.36876017751212
105,Israel,Wheat,0.28152787862648593,1.7933966136758848,0.44652124403867477,4.180970550897622,1692159.79,0.9994452236785435,0.9994304632463137,0.1075374669421762,0.32952115005344157
106,Italy,Maize,0.14048603850257313,2.2653741587895233,0.25645091683037624,7.244703289544565,6208021.873333334,0.9917182037570385,0.9915793324072356,0.0,0.031505227064841726
106,Italy,Wheat,0.09535785743101706,2.636688107175667,0.1826455133851891,10.506599526768284,7656716.053333334,0.9207554384797465,0.9186470500452301,0.0,0.030325683010366474
107,Côte d'Ivoire,Rice,0.34448194288750694,1.3139632571597148,0.47355749294148636,2.948681226825194,2568959.98,0.9827898582401601,0.9825441645035145,0.2820764393147494,0.5276534658243562
107,Côte d'Ivoire,Wheat,0.32051255860440736,1.5172875917842445,0.5105919750630458,3.1867840676272667,758083.6866666666,0.990048030814057,0.9897832477635894,0.15743912283754127,0.39620553844916584
109,Jamaica,Maize,0.8328674427950217,0.3439640588094581,0.907654051103528,1.2152268042752261,322689.08,0.9982367043889777,0.998207136981809,0.7966779875724876,0.8927740689534595
109,Jamaica,Rice,0.41949479588083755,1.0410824458073862,0.5156864792973715,2.3848500664754586,138799.65333333332,0.9999738693265479,0.9999734962823922,0.3873904987320489,0.6235131076719085
109,Jamaica,Wheat,0.8744747662594623,0.252906894998089,0.9286886966864216,1.1634898860259266,184640.17666666667,0.9804929802155815,0.9799739745688049,0.8665287313990329,0.9225091369158044
110,Japan,Maize,0.4833458979017094,0.966720470625361,0.6099730332187446,2.1036325889767435,15128946.733333334,0.9999998070913204,0.9999998038565766,0.35280168125276795,0.5951095811177534
110,Japan,Rice,0.38932643090237207,1.1058036420244541,0.48108686364373887,2.572071332555164,680118.96,0.9469190178449248,0.9461612283372909,0.34503571745013484,0.5724959521155109
110,Japan,Wheat,0.35130330045746705,1.0817744865670722,0.41014055924465714,2.8475397987443767,5170099.82,0.968195017611405,0.9673488111873721,0.1968522719408451,0.4377099637027218
